Name,Location,Locality,City,Cuisine,Rating,Votes,Cost
Khalsa Parivar Restaurant,"Mayapuri Phase - 2, West Delhi", West Delhi,Delhi,North Indian,4.1,104,700
Khalsa Parivar Restaurant,"Mayapuri Phase - 2, West Delhi", West Delhi,Delhi,  Chinese,4.1,104,700
Khalsa Parivar Restaurant,"Mayapuri Phase - 2, West Delhi", West Delhi,Delhi,  Mughlai,4.1,104,700
Havemore,"MGF Metropolitan Mall,Saket, South Delhi", South Delhi,Delhi,North Indian,4.1,10,2500
Havemore,"MGF Metropolitan Mall,Saket, South Delhi", South Delhi,Delhi,  Mughlai,4.1,10,2500
Ping's Cafe Orient,"DLF Avenue,Saket, South Delhi", South Delhi,Delhi,Asian,4.6,8,2100
Tasim,"Rajouri Garden, West Delhi", West Delhi,Delhi,Chinese,4.2,15,1100
Tasim,"Rajouri Garden, West Delhi", West Delhi,Delhi,  Thai,4.2,15,1100
PCO,"Vasant Vihar, South Delhi", South Delhi,Delhi,Chinese,4.3,86,2000
PCO,"Vasant Vihar, South Delhi", South Delhi,Delhi,  Asian,4.3,86,2000
Bintang Sweet Thrills,"Rajouri Garden, West Delhi", West Delhi,Delhi,Desserts,5.0,3,400
Bintang Sweet Thrills,"Rajouri Garden, West Delhi", West Delhi,Delhi,  Fast Food,5.0,3,400
Cafe Delhi Heights,"DLF Promenade Mall,Vasant Kunj, South Delhi", South Delhi,Delhi,Modern Indian,4.3,628,2000
Cafe Delhi Heights,"DLF Promenade Mall,Vasant Kunj, South Delhi", South Delhi,Delhi,  Italian,4.3,628,2000
Cafe Delhi Heights,"DLF Promenade Mall,Vasant Kunj, South Delhi", South Delhi,Delhi,  Continental,4.3,628,2000
Cafe Delhi Heights,"DLF Promenade Mall,Vasant Kunj, South Delhi", South Delhi,Delhi,  American,4.3,628,2000
The Tummy Section,"Rajouri Garden, West Delhi", West Delhi,Delhi,Fast Food,3.5,17,600
The Tummy Section,"Rajouri Garden, West Delhi", West Delhi,Delhi,  Chinese,3.5,17,600
The Yellow Chilli,"Pacific Mall,Sahibabad, Ghaziabad", Ghaziabad,Ghaziabad,North Indian,4.1,355,2000
The Yellow Chilli,"Pacific Mall,Sahibabad, Ghaziabad", Ghaziabad,Ghaziabad,  Mughlai,4.1,355,2000
The Blue Parrot Cafe,"The Orion Plaza,Kalkaji, South Delhi", South Delhi,Delhi,North Indian,4.0,32,1300
The Blue Parrot Cafe,"The Orion Plaza,Kalkaji, South Delhi", South Delhi,Delhi,  Thai,4.0,32,1300
The Blue Parrot Cafe,"The Orion Plaza,Kalkaji, South Delhi", South Delhi,Delhi,  Asian,4.0,32,1300
The Blue Parrot Cafe,"The Orion Plaza,Kalkaji, South Delhi", South Delhi,Delhi,  Continental,4.0,32,1300
FO - Food Overloaded,"Paschim Vihar, West Delhi", West Delhi,Delhi,Chinese,4.5,170,1200
FO - Food Overloaded,"Paschim Vihar, West Delhi", West Delhi,Delhi,  North Indian,4.5,170,1200
FO - Food Overloaded,"Paschim Vihar, West Delhi", West Delhi,Delhi,  Italian,4.5,170,1200
FO - Food Overloaded,"Paschim Vihar, West Delhi", West Delhi,Delhi,  Fast Food,4.5,170,1200
FO - Food Overloaded,"Paschim Vihar, West Delhi", West Delhi,Delhi,  Pizza,4.5,170,1200
The Tandoor,"Rajouri Garden, West Delhi", West Delhi,Delhi,North Indian,3.6,22,1500
The Tandoor,"Rajouri Garden, West Delhi", West Delhi,Delhi,  Chinese,3.6,22,1500
The Tandoor,"Rajouri Garden, West Delhi", West Delhi,Delhi,  Fast Food,3.6,22,1500
Underdoggs,"Worldmark 2,Aerocity, South Delhi", South Delhi,Delhi,Continental,4.4,155,2000
Underdoggs,"Worldmark 2,Aerocity, South Delhi", South Delhi,Delhi,  Mexican,4.4,155,2000
Lawn Bistro,"Sector 15 A, Noida", Noida,Noida,Continental,4.3,265,1800
Lawn Bistro,"Sector 15 A, Noida", Noida,Noida,  North Indian,4.3,265,1800
Lawn Bistro,"Sector 15 A, Noida", Noida,Noida,  Oriental ,4.3,265,1800
Doodle's Garden,"Punjabi Bagh, West Delhi", West Delhi,Delhi,Multi-Cuisine,4.1,89,2100
Doodle's Garden,"Punjabi Bagh, West Delhi", West Delhi,Delhi,  North Indian,4.1,89,2100
Doodle's Garden,"Punjabi Bagh, West Delhi", West Delhi,Delhi,  Italian,4.1,89,2100
Doodle's Garden,"Punjabi Bagh, West Delhi", West Delhi,Delhi,  Continental,4.1,89,2100
Meethi By Wok In The Clouds,"Rajouri Garden, West Delhi", West Delhi,Delhi,Desserts,4.0,1,1000
Meethi By Wok In The Clouds,"Rajouri Garden, West Delhi", West Delhi,Delhi,  Mithai,4.0,1,1000
Cafe Rendezvous Suribachi,"Corner Market,Malviya Nagar, South Delhi", South Delhi,Delhi,Multi-Cuisine,3.8,77,1800
Cafe Rendezvous Suribachi,"Corner Market,Malviya Nagar, South Delhi", South Delhi,Delhi,  North Indian,3.8,77,1800
Cafe Rendezvous Suribachi,"Corner Market,Malviya Nagar, South Delhi", South Delhi,Delhi,  Italian,3.8,77,1800
Cafe Rendezvous Suribachi,"Corner Market,Malviya Nagar, South Delhi", South Delhi,Delhi,  Continental,3.8,77,1800
Cafe Rendezvous Suribachi,"Corner Market,Malviya Nagar, South Delhi", South Delhi,Delhi,  Seafood,3.8,77,1800
Cafe Rendezvous Suribachi,"Corner Market,Malviya Nagar, South Delhi", South Delhi,Delhi,  Asian,3.8,77,1800
PapaJi & Sons,"Punjabi Bagh, West Delhi", West Delhi,Delhi,North Indian,3.7,12,900
PapaJi & Sons,"Punjabi Bagh, West Delhi", West Delhi,Delhi,  Chinese,3.7,12,900
PapaJi & Sons,"Punjabi Bagh, West Delhi", West Delhi,Delhi,  Continental,3.7,12,900
Jamie's Pizzeria By Jamie Oliver,"Pacific Mall,Tagore Garden, West Delhi", West Delhi,Delhi,Italian,4.4,217,2000
Jamie's Pizzeria By Jamie Oliver,"Pacific Mall,Tagore Garden, West Delhi", West Delhi,Delhi,  Pizza,4.4,217,2000
AnnaMaya,"Andaz Delhi,Aerocity, South Delhi", South Delhi,Delhi,European,4.2,312,4000
AnnaMaya,"Andaz Delhi,Aerocity, South Delhi", South Delhi,Delhi,  North Indian,4.2,312,4000
AnnaMaya,"Andaz Delhi,Aerocity, South Delhi", South Delhi,Delhi,  Continental,4.2,312,4000
The Waffle Co.,"Greater Kailash - 2, South Delhi", South Delhi,Delhi,Desserts,5.0,1,400
The Waffle Co.,"Greater Kailash - 2, South Delhi", South Delhi,Delhi,  Waffle,5.0,1,400
The Waffle Co.,"Greater Kailash - 2, South Delhi", South Delhi,Delhi,  Shakes,5.0,1,400
Little Attock,"Okhla Phase - 3, South Delhi", South Delhi,Delhi,Indian Cuisine,4.4,9,1200
Little Attock,"Okhla Phase - 3, South Delhi", South Delhi,Delhi,  Health Food,4.4,9,1200
Little Attock,"Okhla Phase - 3, South Delhi", South Delhi,Delhi,  Modern Indian,4.4,9,1200
The Waffle Co.,"Shalimar Bagh, North Delhi", North Delhi,Delhi,Desserts,4.0,1,400
The Waffle Co.,"Shalimar Bagh, North Delhi", North Delhi,Delhi,  Waffle,4.0,1,400
The Waffle Co.,"Shalimar Bagh, North Delhi", North Delhi,Delhi,  Shakes,4.0,1,400
Subway,"Karkardooma, East Delhi", East Delhi,Delhi,Health Food,1.0,2,500
Flavors Of Chennai,"Corner Market,Malviya Nagar, South Delhi", South Delhi,Delhi,South Indian,4.3,67,500
Munchies Midnight Delivery,"Vardhman Sunrise Plaza,Vasundhara Enclave, East Delhi", East Delhi,Delhi,Fast Food,5.0,1,400
AlKauser,"Punjabi Bagh, West Delhi", West Delhi,Delhi,Mughlai,3.4,4,800
AlKauser,"Punjabi Bagh, West Delhi", West Delhi,Delhi,  North Indian,3.4,4,800
Khidmat,"Kalkaji, South Delhi", South Delhi,Delhi,North Indian,4.2,204,1000
Khidmat,"Kalkaji, South Delhi", South Delhi,Delhi,  Chinese,4.2,204,1000
Khidmat,"Kalkaji, South Delhi", South Delhi,Delhi,  Mughlai,4.2,204,1000
Rooftop – The View,"Radisson Blu Towers,Kaushambi, Ghaziabad", Ghaziabad,Ghaziabad,Multi-Cuisine,4.2,143,2800
Rooftop – The View,"Radisson Blu Towers,Kaushambi, Ghaziabad", Ghaziabad,Ghaziabad,  North Indian,4.2,143,2800
Rooftop – The View,"Radisson Blu Towers,Kaushambi, Ghaziabad", Ghaziabad,Ghaziabad,  Italian,4.2,143,2800
Rooftop – The View,"Radisson Blu Towers,Kaushambi, Ghaziabad", Ghaziabad,Ghaziabad,  Continental,4.2,143,2800
Smoke House Deli,"DLF Promenade Mall,Vasant Kunj, South Delhi", South Delhi,Delhi,Italian,4.4,799,2200
Smoke House Deli,"DLF Promenade Mall,Vasant Kunj, South Delhi", South Delhi,Delhi,  European,4.4,799,2200
Smoke House Deli,"DLF Promenade Mall,Vasant Kunj, South Delhi", South Delhi,Delhi,  American,4.4,799,2200
Khanabadosh Tavern,"Kalkaji, South Delhi", South Delhi,Delhi,Multi-Cuisine,3.9,48,800
Khanabadosh Tavern,"Kalkaji, South Delhi", South Delhi,Delhi,  North Indian,3.9,48,800
Khanabadosh Tavern,"Kalkaji, South Delhi", South Delhi,Delhi,  Italian,3.9,48,800
Khanabadosh Tavern,"Kalkaji, South Delhi", South Delhi,Delhi,  Chinese,3.9,48,800
Khanabadosh Tavern,"Kalkaji, South Delhi", South Delhi,Delhi,  Continental,3.9,48,800
Khanabadosh Tavern,"Kalkaji, South Delhi", South Delhi,Delhi,  American,3.9,48,800
Khanabadosh Tavern,"Kalkaji, South Delhi", South Delhi,Delhi,  Mughlai,3.9,48,800
Bokan,"East of Kailash, South Delhi", South Delhi,Delhi,Multi-Cuisine,4.1,385,1300
Bokan,"East of Kailash, South Delhi", South Delhi,Delhi,  North Indian,4.1,385,1300
Bokan,"East of Kailash, South Delhi", South Delhi,Delhi,  Italian,4.1,385,1300
Bokan,"East of Kailash, South Delhi", South Delhi,Delhi,  Continental,4.1,385,1300
Bokan,"East of Kailash, South Delhi", South Delhi,Delhi,  Asian,4.1,385,1300
Chocolateria San Churro,"Greater Kailash - 2, South Delhi", South Delhi,Delhi,Desserts,4.3,99,1000
Chocolateria San Churro,"Greater Kailash - 2, South Delhi", South Delhi,Delhi,  Bakery and Confectionary,4.3,99,1000
Chocolateria San Churro,"Greater Kailash - 2, South Delhi", South Delhi,Delhi,  Fast Food,4.3,99,1000
Biryani Blues,"Corner Market,Malviya Nagar, South Delhi", South Delhi,Delhi,Biryani,4.3,34,1200
Biryani Blues,"Corner Market,Malviya Nagar, South Delhi", South Delhi,Delhi,  Hyderabadi,4.3,34,1200
Waves,"Adchini, South Delhi", South Delhi,Delhi,North Indian,4.2,99,2000
Waves,"Adchini, South Delhi", South Delhi,Delhi,  Chinese,4.2,99,2000
Six Degree Cakes and Coffees,"Safdarjung Enclave Market,Safdarjung, South Delhi", South Delhi,Delhi,Bakery and Confectionary,1.0,1,500
QLA,"Mehrauli, South Delhi", South Delhi,Delhi,European,4.3,201,3000
QLA,"Mehrauli, South Delhi", South Delhi,Delhi,  Italian,4.3,201,3000
QLA,"Mehrauli, South Delhi", South Delhi,Delhi,  Spanish,4.3,201,3000
Mughal Darbar Restaurant,"Punjabi Bagh, West Delhi", West Delhi,Delhi,Mughlai,4.2,25,1000
Mughal Darbar Restaurant,"Punjabi Bagh, West Delhi", West Delhi,Delhi,  North Indian,4.2,25,1000
Stop My Starvation,"Corner Market,Malviya Nagar, South Delhi", South Delhi,Delhi,Desserts,3.8,7,600
Stop My Starvation,"Corner Market,Malviya Nagar, South Delhi", South Delhi,Delhi,  Fast Food,3.8,7,600
Stop My Starvation,"Corner Market,Malviya Nagar, South Delhi", South Delhi,Delhi,  Shakes,3.8,7,600
Stop My Starvation,"Corner Market,Malviya Nagar, South Delhi", South Delhi,Delhi,  Waffle,3.8,7,600
Laidback Cafe,"Greater Kailash - 2, South Delhi", South Delhi,Delhi,Multi-Cuisine,4.3,264,2000
Laidback Cafe,"Greater Kailash - 2, South Delhi", South Delhi,Delhi,  North Indian,4.3,264,2000
Laidback Cafe,"Greater Kailash - 2, South Delhi", South Delhi,Delhi,  Italian,4.3,264,2000
Laidback Cafe,"Greater Kailash - 2, South Delhi", South Delhi,Delhi,  Mediterranean,4.3,264,2000
Laidback Cafe,"Greater Kailash - 2, South Delhi", South Delhi,Delhi,  Asian,4.3,264,2000
Tandoori Brothers,"Malviya Nagar, South Delhi", South Delhi,Delhi,North Indian,5.0,5,800
Tandoori Brothers,"Malviya Nagar, South Delhi", South Delhi,Delhi,  Fast Food,5.0,5,800
Sardar-Ji-Bakhsh Coffee & Co.,"Aggarwal Millennium Tower,Netaji Subhash Place, North Delhi", North Delhi,Delhi,Fast Food,3.0,1,700
Sardar-Ji-Bakhsh Coffee & Co.,"Aggarwal Millennium Tower,Netaji Subhash Place, North Delhi", North Delhi,Delhi,  Coffee,3.0,1,700
Sardar-Ji-Bakhsh Coffee & Co.,"Aggarwal Millennium Tower,Netaji Subhash Place, North Delhi", North Delhi,Delhi,  Desserts,3.0,1,700
Little Chef,"Kalkaji, South Delhi", South Delhi,Delhi,North Indian,4.0,1,600
Little Chef,"Kalkaji, South Delhi", South Delhi,Delhi,  Mughlai,4.0,1,600
Little Chef,"Kalkaji, South Delhi", South Delhi,Delhi,  Chinese,4.0,1,600
Wendy's,"Kalkaji, South Delhi", South Delhi,Delhi,Fast Food,5.0,1,500
Wendy's,"Kalkaji, South Delhi", South Delhi,Delhi,  Burger,5.0,1,500
Wendy's,"Kalkaji, South Delhi", South Delhi,Delhi,  American,5.0,1,500
Food Sixteen,"Azadpur, North Delhi", North Delhi,Delhi,North Indian,4.4,26,600
Food Sixteen,"Azadpur, North Delhi", North Delhi,Delhi,  Chinese,4.4,26,600
Gaon,"Malviya Nagar, South Delhi", South Delhi,Delhi,Rajasthani,4.0,41,1200
Gaon,"Malviya Nagar, South Delhi", South Delhi,Delhi,  Bihari,4.0,41,1200
Tikka Junction,"Malviya Nagar, South Delhi", South Delhi,Delhi,North Indian,4.2,219,1500
Tikka Junction,"Malviya Nagar, South Delhi", South Delhi,Delhi,  Chinese,4.2,219,1500
Tikka Junction,"Malviya Nagar, South Delhi", South Delhi,Delhi,  Mughlai,4.2,219,1500
Tikka Junction,"Malviya Nagar, South Delhi", South Delhi,Delhi,  Fast Food,4.2,219,1500
In The Punjab,"Greater Kailash - 2, South Delhi", South Delhi,Delhi,North Indian,4.4,240,3200
In The Punjab,"Greater Kailash - 2, South Delhi", South Delhi,Delhi,  Mughlai,4.4,240,3200
Barbeque Nation,"DLF Avenue,Saket, South Delhi", South Delhi,Delhi,North Indian,4.5,427,1700
Barbeque Nation,"DLF Avenue,Saket, South Delhi", South Delhi,Delhi,  Barbecue,4.5,427,1700
Barbeque Nation,"DLF Avenue,Saket, South Delhi", South Delhi,Delhi,  Mughlai,4.5,427,1700
Sly Granny,"Select Citywalk Mall,Saket, South Delhi", South Delhi,Delhi,European,4.6,62,2500
Sly Granny,"Select Citywalk Mall,Saket, South Delhi", South Delhi,Delhi,  American,4.6,62,2500
Soo Yung By The Backyard,"Punjabi Bagh, West Delhi", West Delhi,Delhi,Asian,4.1,88,1200
Soo Yung By The Backyard,"Punjabi Bagh, West Delhi", West Delhi,Delhi,  Thai,4.1,88,1200
Soo Yung By The Backyard,"Punjabi Bagh, West Delhi", West Delhi,Delhi,  Japanese,4.1,88,1200
My Spice Kitchen,"Chittaranjan Park, South Delhi", South Delhi,Delhi,North Indian,4.2,6,1000
My Spice Kitchen,"Chittaranjan Park, South Delhi", South Delhi,Delhi,  Mughlai,4.2,6,1000
My Spice Kitchen,"Chittaranjan Park, South Delhi", South Delhi,Delhi,  Hyderabadi,4.2,6,1000
My Spice Kitchen,"Chittaranjan Park, South Delhi", South Delhi,Delhi,  Biryani,4.2,6,1000
LIT Nuit Club & Bar,"Greater Kailash - 2, South Delhi", South Delhi,Delhi,Multi-Cuisine,3.3,40,2700
LIT Nuit Club & Bar,"Greater Kailash - 2, South Delhi", South Delhi,Delhi,  North Indian,3.3,40,2700
LIT Nuit Club & Bar,"Greater Kailash - 2, South Delhi", South Delhi,Delhi,  Italian,3.3,40,2700
LIT Nuit Club & Bar,"Greater Kailash - 2, South Delhi", South Delhi,Delhi,  Chinese,3.3,40,2700
LIT Nuit Club & Bar,"Greater Kailash - 2, South Delhi", South Delhi,Delhi,  Continental,3.3,40,2700
LIT Nuit Club & Bar,"Greater Kailash - 2, South Delhi", South Delhi,Delhi,  Mughlai,3.3,40,2700
Yangkiez,"Malviya Nagar, South Delhi", South Delhi,Delhi,Chinese,4.6,5,500
Yangkiez,"Malviya Nagar, South Delhi", South Delhi,Delhi,  Asian,4.6,5,500
Yangkiez,"Malviya Nagar, South Delhi", South Delhi,Delhi,  Fast Food,4.6,5,500
Yangkiez,"Malviya Nagar, South Delhi", South Delhi,Delhi,  Tibetan,4.6,5,500
Farmers Basket at Pluck,"Hotel Pullman New Delhi Aerocity,Aerocity, South Delhi", South Delhi,Delhi,Continental,4.5,504,3700
Farmers Basket at Pluck,"Hotel Pullman New Delhi Aerocity,Aerocity, South Delhi", South Delhi,Delhi,  European,4.5,504,3700
Farmers Basket at Pluck,"Hotel Pullman New Delhi Aerocity,Aerocity, South Delhi", South Delhi,Delhi,  Modern Indian,4.5,504,3700
Farmers Basket at Pluck,"Hotel Pullman New Delhi Aerocity,Aerocity, South Delhi", South Delhi,Delhi,  North Indian,4.5,504,3700
Monkey Bar,"Vasant Kunj, South Delhi", South Delhi,Delhi,Continental,4.5,630,1500
Monkey Bar,"Vasant Kunj, South Delhi", South Delhi,Delhi,  North Indian,4.5,630,1500
Monkey Bar,"Vasant Kunj, South Delhi", South Delhi,Delhi,  European,4.5,630,1500
Monkey Bar,"Vasant Kunj, South Delhi", South Delhi,Delhi,  American,4.5,630,1500
Swan,"Mehrauli, South Delhi", South Delhi,Delhi,Italian,3.3,8,2000
Swan,"Mehrauli, South Delhi", South Delhi,Delhi,  Japanese,3.3,8,2000
Food Uncensored,"Sheikh Sarai, South Delhi", South Delhi,Delhi,Fast Food,5.0,1,400
Chateau de Pondichery,"Adchini, South Delhi", South Delhi,Delhi,Mediterranean,4.4,73,2000
Chateau de Pondichery,"Adchini, South Delhi", South Delhi,Delhi,  French,4.4,73,2000
Chateau de Pondichery,"Adchini, South Delhi", South Delhi,Delhi,  Chettinad,4.4,73,2000
Social Street Cafe,"Champa Gali,Saket, South Delhi", South Delhi,Delhi,Italian,4.3,375,1200
Social Street Cafe,"Champa Gali,Saket, South Delhi", South Delhi,Delhi,  Chinese,4.3,375,1200
Social Street Cafe,"Champa Gali,Saket, South Delhi", South Delhi,Delhi,  Fast Food,4.3,375,1200
Imperfecto,"Gardens Galleria,Sector 38A, Noida", Noida,Noida,Multi-Cuisine,4.0,1403,2400
Imperfecto,"Gardens Galleria,Sector 38A, Noida", Noida,Noida,  North Indian,4.0,1403,2400
Imperfecto,"Gardens Galleria,Sector 38A, Noida", Noida,Noida,  Mediterranean,4.0,1403,2400
Punjabi By Nature,"Vasant Kunj, South Delhi", South Delhi,Delhi,North Indian,4.2,23,2000
Punjabi By Nature,"Vasant Kunj, South Delhi", South Delhi,Delhi,  Mughlai,4.2,23,2000
Smoke House Deli,"DLF Avenue,Saket, South Delhi", South Delhi,Delhi,Italian,4.3,423,2200
Smoke House Deli,"DLF Avenue,Saket, South Delhi", South Delhi,Delhi,  European,4.3,423,2200
Smoke House Deli,"DLF Avenue,Saket, South Delhi", South Delhi,Delhi,  American,4.3,423,2200
Kake Da Hotel,"Chittaranjan Park, South Delhi", South Delhi,Delhi,North Indian,4.0,7,1000
Kake Da Hotel,"Chittaranjan Park, South Delhi", South Delhi,Delhi,  Mughlai,4.0,7,1000
Big Wong XL,"Greater Kailash - 2, South Delhi", South Delhi,Delhi,Chinese,4.1,86,2000
Big Wong XL,"Greater Kailash - 2, South Delhi", South Delhi,Delhi,  Thai,4.1,86,2000
Big Wong XL,"Greater Kailash - 2, South Delhi", South Delhi,Delhi,  Seafood,4.1,86,2000
Big Wong XL,"Greater Kailash - 2, South Delhi", South Delhi,Delhi,  Sushi,4.1,86,2000
Kylin Experience,"Ambience Mall,Vasant Kunj, South Delhi", South Delhi,Delhi,Asian,4.2,550,2000
Kylin Experience,"Ambience Mall,Vasant Kunj, South Delhi", South Delhi,Delhi,  Chinese,4.2,550,2000
Kylin Experience,"Ambience Mall,Vasant Kunj, South Delhi", South Delhi,Delhi,  Thai,4.2,550,2000
Kylin Experience,"Ambience Mall,Vasant Kunj, South Delhi", South Delhi,Delhi,  Japanese,4.2,550,2000
Kylin Experience,"Ambience Mall,Vasant Kunj, South Delhi", South Delhi,Delhi,  Oriental ,4.2,550,2000
Kiara - Soul Kitchen,"Greater Kailash - 2, South Delhi", South Delhi,Delhi,Asian,4.4,120,2000
Kiara - Soul Kitchen,"Greater Kailash - 2, South Delhi", South Delhi,Delhi,  Indian Cuisine,4.4,120,2000
The Himalayan Kitchen,"Greater Kailash - 2, South Delhi", South Delhi,Delhi,Tibetan,4.2,221,1600
The Himalayan Kitchen,"Greater Kailash - 2, South Delhi", South Delhi,Delhi,  Nepalese,4.2,221,1600
The Himalayan Kitchen,"Greater Kailash - 2, South Delhi", South Delhi,Delhi,  Chinese,4.2,221,1600
Coffee Cafe 9,"Malviya Nagar, South Delhi", South Delhi,Delhi,Coffee,5.0,13,700
Coffee Cafe 9,"Malviya Nagar, South Delhi", South Delhi,Delhi,  Desserts,5.0,13,700
Coffee Cafe 9,"Malviya Nagar, South Delhi", South Delhi,Delhi,  Fast Food,5.0,13,700
Govardhan Vegetarian,"Adchini, South Delhi", South Delhi,Delhi,North Indian,4.1,68,900
Govardhan Vegetarian,"Adchini, South Delhi", South Delhi,Delhi,  Chinese,4.1,68,900
Govardhan Vegetarian,"Adchini, South Delhi", South Delhi,Delhi,  South Indian,4.1,68,900
Shibuya Food & Bar,"Greater Kailash - 2, South Delhi", South Delhi,Delhi,Asian,4.5,73,1800
Shibuya Food & Bar,"Greater Kailash - 2, South Delhi", South Delhi,Delhi,  Chinese,4.5,73,1800
Shibuya Food & Bar,"Greater Kailash - 2, South Delhi", South Delhi,Delhi,  Thai,4.5,73,1800
Shibuya Food & Bar,"Greater Kailash - 2, South Delhi", South Delhi,Delhi,  Japanese,4.5,73,1800
Dhaba Estd 1986 Delhi,"Worldmark 2,Aerocity, South Delhi", South Delhi,Delhi,North Indian,4.2,306,1200
Kake Da Hotel,"Malviya Nagar, South Delhi", South Delhi,Delhi,North Indian,4.3,3,1000
Chungwa,"Greater Kailash - 2, South Delhi", South Delhi,Delhi,Chinese,4.3,129,1700
Chungwa,"Greater Kailash - 2, South Delhi", South Delhi,Delhi,  Thai,4.3,129,1700
Chungwa,"Greater Kailash - 2, South Delhi", South Delhi,Delhi,  Seafood,4.3,129,1700
Tossin Pizza,"Sector 50, Noida", Noida,Noida,Pizza,4.0,5,800
Tossin Pizza,"Sector 50, Noida", Noida,Noida,  Italian,4.0,5,800
India Grill,"Hilton Garden Inn,Saket, South Delhi", South Delhi,Delhi,North Indian,3.9,391,2200
India Grill,"Hilton Garden Inn,Saket, South Delhi", South Delhi,Delhi,  Continental,3.9,391,2200
India Grill,"Hilton Garden Inn,Saket, South Delhi", South Delhi,Delhi,  Italian,3.9,391,2200
Biryani Blues,"Pacific Mall,Tagore Garden, West Delhi", West Delhi,Delhi,Biryani,3.9,83,700
Biryani Blues,"Pacific Mall,Tagore Garden, West Delhi", West Delhi,Delhi,  Hyderabadi,3.9,83,700
Joy Luck Moon,"Select Citywalk Mall,Saket, South Delhi", South Delhi,Delhi,Chinese,4.3,144,2300
Joy Luck Moon,"Select Citywalk Mall,Saket, South Delhi", South Delhi,Delhi,  Oriental ,4.3,144,2300
Joy Luck Moon,"Select Citywalk Mall,Saket, South Delhi", South Delhi,Delhi,  Asian,4.3,144,2300
Joy Luck Moon,"Select Citywalk Mall,Saket, South Delhi", South Delhi,Delhi,  Singaporean,4.3,144,2300
Big Fat Sandwich and Pizza,"Greater Kailash - 2, South Delhi", South Delhi,Delhi,Italian,4.7,21,900
Big Fat Sandwich and Pizza,"Greater Kailash - 2, South Delhi", South Delhi,Delhi,  American,4.7,21,900
